"","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","CBSX_BSeqSC.Vanderbilt.scRNAseq_B.cells","CBSX_CBSX.Melanoma.scRNAseq_B.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_B.cells","B.cells_Subgroup.3.Iteration.1","B.cells_Subgroup.1.Iteration.2","CBSX_LM22_B.naive.cells","B.naive_Subgroup.1.Iteration.2","B.memory_Subgroup.1.Iteration.1","Macrophages.cells_Subgroup.1.Iteration.2","DWLS_BPRNACan3DProMet_Macrophages.M0","Macrophages.M0_Subgroup.1.Iteration.1","CBSX_TIL10_Macrophages.M1","Macrophages.M1_Subgroup.2.Iteration.1","Macrophages.M1_Subgroup.4.Iteration.1","Macrophages.M1_Subgroup.5.Iteration.1","Macrophages.M1_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan_Macrophages.M2","DWLS_TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DeconRNASeq_LM22_Macrophages.M2","Macrophages.M2_Subgroup.2.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","Quantiseq_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.2.Iteration.1","Monocytes_Subgroup.3.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Quantiseq_Neutrophils","Neutrophils_Subgroup.2.Iteration.1","Neutrophils_Subgroup.1.Iteration.2","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_BSeqSC.Vanderbilt.scRNAseq_NK.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_DWLS.Vanderbilt.scRNAseq_NK.cells","NK.cells_Subgroup.2.Iteration.1","NK.cells_Subgroup.3.Iteration.1","NK.cells_Subgroup.1.Iteration.2","Epidish_LM22_NK.resting","DWLS_LM22_NK.resting","CBSX_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","NKT.cells_Subgroup.1.Iteration.1","Epidish_BSeqSC.Vanderbilt.scRNAseq_CD4.cells","CBSX_BSeqSC.Vanderbilt.scRNAseq_CD4.cells","CBSX_TIL10_CD4.cells","CD4.cells_Subgroup.1.Iteration.1","CD4.cells_Subgroup.2.Iteration.1","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","CD4.memory.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_CD4.memory.resting","CBSX_LM22_CD4.memory.resting","CD4.memory.resting_Subgroup.1.Iteration.1","CBSX_LM22_CD4.naive","CD4.naive_Subgroup.1.Iteration.1","Epidish_BSeqSC.Vanderbilt.scRNAseq_CD8.cells","DWLS_BSeqSC.Vanderbilt.scRNAseq_CD8.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_LM22_CD8.cells","CD8.cells_Subgroup.2.Iteration.1","CD8.cells_Subgroup.1.Iteration.2","DeconRNASeq_TIL10_T.cells.regulatory","CBSX_TIL10_T.cells.regulatory","Epidish_BSeqSC.Vanderbilt.scRNAseq_T.cells.regulatory","Epidish_CBSX.Vanderbilt.scRNAseq_T.cells.regulatory","DWLS_BSeqSC.Vanderbilt.scRNAseq_T.cells.regulatory","DWLS_MOMF.Vanderbilt.scRNAseq_T.cells.regulatory","CBSX_BSeqSC.Vanderbilt.scRNAseq_T.cells.regulatory","CBSX_DWLS.Vanderbilt.scRNAseq_T.cells.regulatory","T.cells.regulatory_Subgroup.1.Iteration.1","Quantiseq_T.cells.non.regulatory","Epidish_BSeqSC.Vanderbilt.scRNAseq_T.cells.helper","DWLS_BSeqSC.Vanderbilt.scRNAseq_T.cells.helper","CBSX_BSeqSC.Vanderbilt.scRNAseq_T.cells.helper","CBSX_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.2","DWLS_TIL10_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","Dendritic.cells_Subgroup.2.Iteration.1","CBSX_LM22_Dendritic.activated.cells","Dendritic.resting_Subgroup.1.Iteration.3","DWLS_CCLE.TIL10_Cancer","DWLS_CBSX.Melanoma.scRNAseq_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.2.Iteration.1","DeconRNASeq_CBSX.Melanoma.scRNAseq_Endothelial","DWLS_BSeqSC.Vanderbilt.scRNAseq_Endothelial","CBSX_BSeqSC.Vanderbilt.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.1.Iteration.2","Myocytes_Subgroup.1.Iteration.1","Fibroblasts_Subgroup.1.Iteration.2","CBSX_BSeqSC.Vanderbilt.scRNAseq_Mast.cells","CBSX_MOMF.Vanderbilt.scRNAseq_Mast.cells","Mast.cells_Subgroup.1.Iteration.1","Mast.activated_Subgroup.1.Iteration.1","Mast.resting_Subgroup.1.Iteration.2","Epidish_CBSX.HNSCC.scRNAseq_CAF","CAF_Subgroup.1.Iteration.2"
"47_PD1_PRE",0.34928205896264,0.405162425065872,0.196841043523141,0,0.733516578920849,0.0296293925743475,0.0304343330246706,0.0106024401040085,0.00609760917388383,0.00825726586059085,0.314086334587152,0.0231324852449933,0.0444894493190369,0.102219655828669,0.0788609038729649,0.166561842818692,0.0698100697124506,0.13934462955884,0.0867418988394753,0.259738048872413,0.484118891497534,0.308042827096271,0.381879477269969,0.260529027740564,0,0.00590912545106548,0.125934166263347,0.140270046730576,0.0523997783278121,0.111576304712174,0.0714622198608293,0,0.0253592012897817,0.183196712958566,0,0,0.0368087830799985,0.0481264861297141,0.0832384038720553,0.0237646459300698,0.0110509418783603,0.00844020163279498,0,0.105732562724632,0,0.210432132486551,0,0,0.0867856004457873,0.0437278685569952,0.0822217726404509,0.0797279924831271,0.231589349985341,0.0399736462922885,0.0884127194867546,0.0939996688128525,0.102106187575399,0.0630909982147023,0,0,0.011941619180604,0.0775523024322172,0.260574295628086,0,0,0.0293270795747038,0.0434352841527676,0,0.163162418766125,0.0394983864222103,0.105384493907551,0.205021597024994,0.145241326689009,0,0.0420153593974069,0.0529020642126455,0,0,0,0.00864703506003337,0.0266058566992493,0,0.0435821268216559,0,0,0,0.0246471015659812,0.0499089491003126,0.253477171487769,0.142120009630331,0.862377624049842,0.0407205336195004,0.109452363580861,0.00652727815213378,0.0452186800232355,0.0436528369076287,0.0580015184955002,0.0153180782871302,0.159674284508225,0.0666698354510825,0.220057276575089,0.132016788566643,0,0.116846110343593,0.43299552543043,0.253533777602567
"47_ipiPD1_PRE",0.27529409842248,0.491742588420884,0.0762314969990264,0,0.58679722234033,0.101324334455174,0.0190333881490974,0.112565014763453,0.0370870684925532,0.007560980251766,0.157450226413273,0,0.0561032112027071,0.443551908116513,0.0730959091785804,0.19974192655133,0.160926451329006,0.135610559747189,0.0595874005561059,0.194879410763971,0.0576780560971165,0.209020103121867,0.17227724070099,0.144518664576777,0.129317263755899,0,0.0746688586281752,0.108491774349645,0.041059458285126,0.111511059706329,0.0042646705942658,0,0.0123691390904418,0.19054462958055,0.0649722898738381,0,0.0345894620742675,0.0630995529551319,0.085448263209243,0.067721625853141,0.0363400186468861,0,0,0.122207219234201,0.0708931776985115,0.0151580116841665,0,0,0.265451393736673,0.126794370127892,0.0539499630473799,0.0502753079544365,0.151040258022467,0.0665338848457942,0,0.0973607219791949,0,0.051453389246963,0,0.0429914516168635,0.0146039006338416,0.395082735452556,0.146234103479696,0.119262049719422,0.0527632899078629,0.157943729556431,0.0442335891501346,0,0.122680266652424,0.0128189040126228,0.1418546176782,0.187220860956399,0.0459610926022354,0.00067831373221347,0.0647496110945636,0,0.041983663935014,0,0,0.0468633387905634,0.088526681063834,0,0,0,0.0117028911487467,0.00321558879165901,0,0.0128568439452313,0.418790285895188,0.494044499858983,0.927152529824272,0,0.092327530411924,0,0,0.013550674841354,0.0469580954354587,0.0276005557954603,0.120190819534714,0.188784787426211,0.258053749735385,0.132244789112545,0,0.0476402881250843,0.523525103668953,0.182705964928985
"48_PD1_PRE",0.217576785659474,0.278854716972549,0.0989283429455624,0.0548174358402832,0.676717259051601,0.124732666622949,0.0549739877849238,0.0903491257423395,0.07853328766612,0.0774152808734319,0.125188797468011,0,0.0698711606518552,0.28903540343791,0.0878794883140074,0.240645170143002,0.118614442755282,0.151949752817455,0.0392597080435048,0.033918126686148,0,0.145690069464893,0.0765368249538262,0.0502437978198636,0.120807767871358,0,0.0579584498917941,0.092142552050725,0.0306184129996354,0.0461564835305782,0.00367728391089281,0,0,0.184787184991806,0.0190467603389457,0,0.0682739423855155,0.0583946885098012,0.113419149684203,0.0312634938297395,0.0506266845682062,0.00590508311047146,0.077437479950449,0.143786522822088,0.130964427682565,0.156260742033202,0,0.194146449736339,0.471977891909961,0.118603848675378,0.0915242179094355,0.0410347383632038,0.108083536665335,0.0871886451469935,0,0,0.0081395491182623,0.122915021422132,0,0.0565140799232722,0.159392399935072,0.274044895334066,0.0256666016548635,0.139082981978784,0.160930724007645,0.128856487092529,0.0615747242391219,0,0,0.0297705245824114,0.0663324408797858,0.21459167896004,0,0,0.0489216898989352,0.0911555069028772,0.130996230866719,0,0,0,0.134060465058129,0.0510239907025625,0.00664906332652533,0.0148443770942515,0.0646467518647025,0.000196895749059567,0.0146917511704968,0.0167943031152126,0.429112363784389,0.323407796218931,0.852190643579776,0,0.0703749606041128,0,0.0668583111008427,0.00888706597673275,0.0491791946229908,0.023093402849823,0.0893823478787171,0.113620090397332,0.186351961652831,0.0877200601840879,0,0.00906188045256976,0.375555915662399,0.189480039116909
"49_PD1_PRE",0.40952143784062,0.241799010612569,0,0,0.73247928256848,0.0379874523884224,0.00118091080316828,0.0255280325359199,0.0181214838582111,0,0.131590143362097,0.0807841424343042,0.11983624371187,0,0.0410008098369827,0.117721871945607,0.0926646913717507,0.0665024305867624,0.0820556710751988,0.0593812243110075,0.193355761263243,0.195168078465882,0.251103306483438,0.106023472905543,0.0183118941737051,0.202161001241508,0.0726993939984485,0.258287236264728,0.0513930966736222,0.380050769915984,0.164501166938012,0.00640484541171071,0.0821343941246822,0.168796450559141,0,0,0.0332087714373519,0.0119798829588761,0.0600296281939454,0.0301918319475546,0.0591739677893458,0.0689295304466026,0.0725198653144035,0.10618688155092,0.0653597161900118,0.365634729471522,0,0.0597346737902914,0.0248013313884055,0,0.129710240908835,0,0.0961513877576164,0.0727516367791795,0.0447209119371224,0.00758274938867935,0.0490684356357809,0.0568266236567276,0,0,0.0580069268713655,0,0,0.0870074002789655,0.00525290368822205,0.00230681803802493,0.0281703053799577,0,0.131788995258898,0,0.0702340970527792,0.156914432135032,0.0435612170551178,0,0.0205417773830373,0,0.00836738004782447,0.0452886897953891,0,0.0394287800817486,0.0994618286248483,0.0994540954963214,0,0,0.0589557746127311,0.00135770196547637,0.0340245232966267,0.00786001820561215,0.723478281358804,0.449300126974246,0.967598602473632,0.321613198644293,0.105003707018273,0,0.0761929107590489,0.0199617569742092,0.0283872166784639,0.018124179469088,0.13963669596867,0.251184427294392,0.329034056841851,0.147771235315191,0.0402050676044947,0.0404575208981843,0.486356216831897,0.218623843585699
"49_ipiPD1_PRE",0.566746425331286,0.559661935466506,0.180631959255242,0,0.651544904043099,0.0667229339066823,0.0451014925737149,0,0.0658729229816537,0.0380664984584931,0.101360168870225,0.0363246285455774,0.176567897975497,0.0760029393564543,0.0917244717957077,0.121650345311014,0.0493889552753023,0.0441698225453961,0.0886556512962696,0.0671288192200548,0.0331295631964317,0.168006868410554,0.137451797329646,0.0723356797175621,0,0,0.0771276084679217,0.127610542273797,0.0127720727311499,0.0832183002976939,0.197883497753136,0,0.0623800932983528,0.218884893208252,0.101171825581976,0,0.0267493508833282,0.0365684486394932,0.045510175297776,0.0287897484437963,0.0939806548044928,0.0673158596217025,0.0647114497973117,0.0868477914931213,0.194902481035242,0.360021638320283,0,0,0.730185938469358,0.030943786557646,0.119119573056536,0.0812755963979505,0.362733148085582,0.066125828931195,0.115893017125377,0.255490346554606,0.168053769459398,0.0461482697850865,0,0,0,0.102839319584434,0,0,0,0.00506277543412732,0.0323424339527386,0,0.124400125061498,0,0.0646231771008952,0.179505778030231,0.0174328206692472,0,0.021637035315864,0.0598340937428434,0,0.097553517473764,0.129919671227345,0,0.0541201458687416,0,0,0,0.0846470525467129,0.0279041674359776,0,0.0143900360103586,0.720905141271718,0.391866557011877,0.955040090103362,0,0.109245626988522,0,0,0.0292848557838888,0.0105379801964363,0.0391331984329685,0.156697997593058,0.19877482776207,0.328149716779069,0.138653896614811,0,0.0578241243102841,0.579647019866849,0.231617249873137
"4_PD1_PRE",0.364309929570385,0.390239611112008,0.217515274515342,0,0.700429805435198,0.0587552199766459,0.0446664619691644,0.074156172766914,0.0435223278624976,0,0.205152746249262,0,0.0459183845163803,0,0.0815914516072596,0.109150732616668,0.0765225606172271,0.0724956415132309,0.10579611299792,0.201628248555874,0.314785605421293,0.31036249419701,0.224147564624689,0.209610315260922,0,0.00073389228488165,0.113750526811399,0.132687784274745,0.0453585829106322,0.44085783997707,0.207649794994269,0,0.0675966691154888,0.179159335639518,0.0509960706185458,0,0.111614803284815,0.0376173879331496,0.0489564252333159,0.0304701580162893,0.0139705922996094,0,0.00260870131606763,0.11515938170499,0,0.263089388245572,0,0.0186734569306877,0.0900791260790617,0.033372426872166,0.0577276546768418,0,0.0701344947972601,0.0586941088906608,0,0.156057828339405,0.044419869559486,0,0,0,0,0.0529908382875088,0.298836302279921,0.0935806311889265,0.0607908990325406,0.0419849957717155,0.0527661705456755,0,0,0,0,0.156972379089153,0,0.0400554990866089,0.000718354042793745,0,0.0745862731882209,0.121612201042806,0,0.0120026074595017,0.097701737342151,0,0,0,3.8118030115325e-05,0,0,0.0488450633755335,0.390816152342584,0.196371673159576,0.889530788594876,0.0958949697812994,0.103261792444572,0.0473406699337188,0,0.0664107649024614,0.0782228795956852,0.0111989959237459,0.204042656905672,0.114009908688697,0.170761424535489,0.112563479072529,0,0.087389509162561,0.415338338852971,0.281202622329725
"50_PD1_PRE",0.39047567129925,0.399899335435716,0.0739509248696666,0.0614648992691684,0.703667049985915,0.120886266835044,0.00223155327583401,0,0.0496456035999058,0,0.173322410808254,0,0.104829597211039,0.553946623806124,0.119245479110802,0.535898456344705,0.0795846269027966,0.16068978980049,0.0629578330954307,0.140612530367475,0.20861950081844,0.216862283173526,0.202493795762363,0.128029520915836,0.0966753687926641,0,0.0697289157306654,0.130788438266311,0.0389456665291593,0,0.0266943934823591,0,0.0673202871332701,0.182836237129547,0,0,0.0296519903902509,0.0405453897082128,0.030585450164819,0.0288900330683026,0.0275479980998387,0.0537075385054182,0.0092623413216843,0.127235983333089,0,0.415815231741248,0,0.167764009947733,0.237433875375436,0,0.177122999065447,0.0184072063486606,0.153276647048139,0.0507555605664875,0.0632097763877576,0.140422269263625,0.132055678221115,0,0,0,0,0,0.296332950014085,0.0325907682242604,0.00666169478659265,0.0172010299227106,0.00126225237798189,0,0.004285896525791,0,0.00677181553808223,0.188240822349825,0,0,0.00581730146000115,0,0.0694693978465098,0.00403772586923257,0,0.0382043354463229,0.0880958105737794,0,0,0,0,0.00180859727146401,0.116166540327196,0,0.62169449529026,0.128872748754446,0.972710098435759,0.00440757101540169,0.122834097551061,0,0.0579410324160622,0.0123804173198842,0.0291414906291586,0.0283735965757918,0.127373569616567,0.124174588125246,0.314010480902915,0.112342684707526,0.0700036911658185,0,0.655217309078618,0.456715804145539
"50_ipiPD1_PRE",0.341034252980219,0.46632340288692,0.0405988692950116,0,0.703595103151857,0.0601833941671527,0.0179591220746708,0,0.0581431319795163,0.0611797534470856,0.17766724441391,0,0.0488650985914141,0.437355259039841,0.0876136141511333,0.382205656328122,0.134440365028236,0.148112752089749,0.0722871481116356,0.0591353638867705,0,0.249663909217216,0.248430098749751,0.0824221710280223,0.23693060839585,0,0.073560431135419,0.126099633317211,0.0525393379732115,0.0878897842508619,0,0,0.0122732328594394,0.146178400108205,0,0,0.0332149892712171,0.0328219886303445,0.0461898209601549,0.0262289849480988,0.00287335870603511,0,0.0132099284394087,0.158412928555505,0,0.271927378390444,0,0.110726625567078,0.272405568693298,0.0572278023462503,0.173402126781593,0.0154243639104958,0.100571523748184,0.0643099034540105,0.0474135322608156,0.0849673510887609,0.103222634179597,0.0725914435404611,0,0,0.0262904601330201,0.0870362113437275,0.232333184726895,0.109177765366246,0.0189516017199905,0.0628316537436074,0.023268223432538,0,0,0,0,0.17247511121041,0,0,0,0,0.110487102379886,0.111562171676318,0,0.0032805423154019,0.105868464899855,0,0,0,0.0468581577932159,0.0179428100026878,0.0750337279369469,0,0.633506756738708,0.214651269484605,0.957238824295999,0,0.131196562591587,0.0258784698310236,0.151354124143751,0.0227934242480445,0.0335482086324503,0.0286722518249259,0.138863430456687,0.146818002619414,0.213482547147003,0.112475138901768,0.0094017966148966,0.00938004773396042,0.559613203393081,0.383784792033676
"52_PD1_PRE",0.387860094953647,0.301431270971698,0.0216733981167694,0,0.753076081571242,0.0481020827843835,0.00963432951257628,0.0610126286955447,0.0778856858388302,0,0.217401131911939,0,0.0803294063061749,0.303973933966822,0.0887681314669526,0.231933382165242,0.0475213551702516,0.146035559137854,0.0474913323678834,0.211248868569339,0.0904445230106522,0.141308452823014,0.113612751396407,0.0784695999546653,0.120781853979774,0.155446928858338,0.140108680936547,0.282197686409267,0.149264840447318,0.113589260384427,0.141654167627966,0.212878098350936,0.199352310357168,0.166998048002551,0,0,0.0429711067129192,0.0409264478731414,0.0691549486262601,0.008935706485993,0.0399095886107277,0,0.0325348736968444,0.103060158123562,0.0550121594966914,0.251363691881554,0,0.0337056411879419,0.316952209525372,0.0697307508361403,0.130291200521117,0.0120674212389762,0.147548385235012,0.0425842254862591,0.0504927451832942,0,0.0543600006754434,0.0918970556217677,0,0,0,0.0360215491810943,0.036464830073728,0.0346504857327677,0,0.0050396521643268,0,0,0.125280541954054,0.00996702165617281,0.141556479256847,0.19107906969774,0.0746472366119401,0,0.0325086823063387,0,0.0680751920225727,0.0111851562849297,0,0,0.0797598826983247,0,0,0,0,0,0.0412738806698358,0,0.492221965906094,0.394167521399824,0.892075820281215,0,0.0839323344785309,0,0.0770824367157822,0.00952818021341815,0.0274892556927611,0.0284534053824472,0.0970844069444112,0.0814081111845162,0.237750169722124,0.098926114736832,0.0197037775312709,0,0.425754531346014,0.219898131210597
"53_PD1_PRE",0.160257241912773,0.32273318766022,0.357057184578202,0.114174166004244,0.39447848426995,0.0864724081927873,0.208862493431974,0.0488968127313867,0.109633937985533,0.0908376454956892,0.11459941697439,0,0.0113714774086385,0.178179193514037,0.0668925188801519,0.270016082678508,0.0433678334549593,0.138001286516052,0.0523913346774179,0.0754163785422088,0,0.178414018817649,0.113484550638048,0.0306141347575049,0,0,0.0639759298476374,0.0754895696061595,0.0571672940409852,0.0121160789201561,0.281492510916044,0,0.0169041029503142,0.1833174289843,0.0245869699569798,0,0.0311052707271024,0.0754764138266651,0.335602546818897,0.0982290290113415,0.0505469517385042,0.0276411745577644,0.073069448286376,0.125120727366875,0.0689298502177602,0.0565233415292565,0,0,0.601438342258301,0.464368574000741,0.146300743361251,0.0511337849359804,0.0649392184847102,0.010116897271282,0,0.131951407694036,0.0350998904521172,0,0,0.256198752075691,0.12922256710051,0.1251543689599,0.0640995672867226,0.218677792703126,0.0240614942260158,0.155194204156698,0.0637902426605475,0,0.0534384590148134,0.136013122185861,0.13457499180295,0.25462750575735,0.0312176562887776,0,0.0198114640419987,0.0542291160646075,0.0890648291992612,0,0,0.107932069551706,0.152284284301291,0.0183033410851217,0.0211441895493651,0,0.024063853714951,0,0.0205825607094979,0.00020428534667819,0.143921249883251,0,0.720139856439895,0,0.138128454244819,0,0,0,0.0363668097550304,0.0334263536032528,0.196648517193169,0.0792550720678623,0.0760732029254288,0.0481002614403101,0,0.0160471556236897,0.374075768098405,0.263512038552714
"54_PD1_PRE",0.304774360514614,0.461768762427693,0.131902633058038,0.00158436258027648,0.599650144599347,0.101703091210706,0.0185246385121693,0,0.062394094652139,0,0.152781007601927,0,0.12970125232655,0.368043518540796,0.0974617768397961,0.398285865053122,0.0609297238670857,0.0941926391383045,0.073904134486389,0.0487348747817446,0.100764513706764,0.181273275798367,0.13583307037243,0.0484779851888842,0,0,0.069091372563522,0.122356731405311,0.0204985435879397,0.018394524286249,0.316026394179133,0,0.0960385946641182,0.154319267311757,0.0594267721783974,0,0.0111129562798062,0.00427582507717207,0.041496239912955,0.00829772260067985,0.0181319079199446,0.0595443575421823,0,0.139100513414658,0.0653859200934549,0.194855205849257,0,0,0,0.0580945134425992,0.149178300669966,0.0232150244281103,0.120944591102402,0.0495219730300307,0.0418335592618067,0.136882998995577,0.101099126296095,0.024442936813612,0,0.143127078042989,0.146688394555133,0.0907250519252938,0.0258391189610308,0.065340005091976,0,0.0887959065240585,0.119319109543057,0.21677679929676,0.0915496693300695,0,0.0922387955715315,0.167736459395915,0.143887606706015,0.0110401599206295,0.0213442532642615,0.00349584358738712,0.15412853618145,0.095972257553512,0,0.149846659932272,0.147376962813867,0.0480120231807871,0,0.11338897968829,0.147412746903195,0.010712965817598,0.0170870484483527,0.00121630792955084,0.957358630625684,0.429442672179155,0.923152743501287,0,0.0834094005332772,0,0,0,0.0238596221956213,0.0313877383049203,0.0903158735911935,0.179859350858341,0.258717209326385,0.0914616411778315,0.00236641757575249,0.00657645435856105,0.398294493525146,0.175406140878775
"5_PD1_PRE",0.479380274310952,0.384969544721791,0.148486455866198,0,0.833286374571428,0.0169245570402539,0.0466472833994155,0.0981526160220703,0.039981113159112,0,0.0943524001585951,0.0477279721863132,0.128499140647408,0.179543688052239,0.050747628146558,0.0999947034069986,0.053234400801636,0.0749145126260381,0.0979301572335258,0.148275927455233,0.0344312227132356,0.144859308934519,0.238531323285281,0.068133090040269,0.0316396500703107,0.0373407916485318,0.0499516015498108,0.16503644808293,0.0274616649822801,0.0327811991216823,0.0163983645309915,0,0.0879803738452348,0.218981258174655,0.0177397640889102,0,0.0444111378312852,0.0367649988837794,0.0421490182450694,0.0430654973951637,0.0621393013786004,0.0291538127341266,0.0581870773439175,0.0817446385166504,0,0.453576839905698,0,0,0.465881600317255,0.00063072854663332,0.0983228882082251,0.0484578834277935,0.387621554650038,0.0220335167427601,0.036564807804876,0.120473046012526,0.185106674488542,0.0265988764173615,0.0135489136387674,0,0,0,0.12937283378004,0.0802563270258918,0,0,0.0388913151760138,0,0.232593056809552,0,0.135985612079858,0.181973311685788,0.106018654472485,0.066139892382901,0.061928656220943,0,0,0,0.0740196124606653,0,0.05802015016383,0,0.0355468748658591,0.32014348891727,0.0747870012383531,0.0781716299643125,0.0804659307127504,0.0169935266374599,0.769381564625271,0.493688427010438,0.987292938078957,0,0.123322766741655,0.000992859841826294,0,0.0333101205445073,0.00873802346974785,0.0478969489276517,0.141262733794191,0.21517264821471,0.41171148201568,0.176549803155255,0,0.094448658672811,0.725131275758952,0.215656738604435
"6_PD1_PRE",0.161605149671664,0.454887848097819,0.224465981599904,0.0493716537982635,0.31753457729451,0.0600134021198089,0.230530577042273,0.0786118479350345,0.144450726559364,0.13744797806564,0.0877871739997414,0,0.0586846297576654,0.124041968253252,0.106618545522346,0.0684044774595842,0.0350409048169921,0.0661819474355616,0.0484047144658242,0.206798942474865,0.0232142427755357,0.123786766945261,0.086274160445904,0.10407194400533,0.0033115717148412,0,0.0274979900182301,0.0759121192728865,0,0.0060309357132825,0.0103736107476273,0,0,0.21177753000369,0.0791937673689434,0,0.0728515775977289,0.0527596517454016,0.0702304490970481,0.00230487914526844,0.0434237673926994,0.00367588571784158,0.0248264000541664,0.0661597444414973,0.014550504711595,0.0115599476070132,0,0.100001500615994,0.404977340633485,0.254605611887417,0.361000260625385,0.0686360975167457,0.122834878689099,0.0593040136231001,0.118656315216175,0.0975257065031847,0.129847171536658,0.248523819430188,0.04000511183124,0,0.121083356569456,0.0249889500635484,0,0,0,0.00765618739631004,0.0659781499547349,0,0.0401917203530091,0.0251671986598262,0.0977053677406474,0.233796694599204,0,0,0.0399705894613079,0.519470185367295,0.120584809297187,0.0553562179673585,0.0897593718233297,0,0.0956831072728108,0.0587966106345897,0.0109370982149513,0,0.00219977453564609,0.0151939011552316,0.0251948992642253,0.00711235517615199,0.36762856159858,0.344524394309433,0.713604104434631,0,0.126654900189986,0,0,0,0.0288806998876095,0.0345601350873233,0.0679650762483991,0.187376826641257,0.291427111178834,0.112215635147715,0,0.0155328411792403,0.285115215530607,0.134577275140646
"6_ipiPD1_PRE",0.40986096369025,0.49828875964416,0.170523321948889,0.00536147876700681,0.746958828800655,0.0568554979779599,0.06495381449556,0.115748532554282,0.097999776114177,0.0357866730697108,0.108789600796881,0,0.18125347760275,0.303465224848149,0.0788191686542084,0.535352627847518,0.0608534285118105,0.100158185272284,0.0732980083697675,0.0182110798412443,0.212551974812472,0.141318042742115,0.148335577059215,0.0444435578503536,0.131766111240563,0,0.0511770629999412,0.124433014437042,0.0350035993427792,0.0716951265088843,0.0256647699074706,0,0.0145642589081929,0.19206696165676,0,0,0.0701307906313945,0.0281353199693044,0.063616954295143,0.0462987886869898,0.0441496175021204,0.0441623583993875,0.0324416742326994,0.094670283998334,0.0988633904357442,0.197734633324558,0,0,0.329779566062262,0.076261724527028,0.140468711307381,0.012530861439156,0.0823292188289353,0.0723690592556139,0.0834874017448675,0.189492664155092,0.0660123032200519,0.140139124532838,0.0876493602200463,0,0.0459986646628435,0,0,0.0383053967608523,0,0,0.0693263885299574,0,0.171359337359556,0.0307015410958708,0.12459708848259,0.165808771631522,0.058028042230123,0,0.0407260601016345,0,0,0,0.0851683762688883,0,0.0503109237579,0,0,0,0,0,0,0.00502086736080798,0.750969408533912,0.611016789571227,0.918430845925501,0,0.11670709799737,0.0500147544989301,0,0.0536789394176198,0.0334132500478287,0.0307571251684635,0.128432564923615,0.183587193127442,0.271210363337527,0.146824741705819,0,0.010557029403458,0.540865427156019,0.173340451598879
