"","Quantiseq_B.cells","DWLS_CCLE.TIL10_B.cells","CBSX_CCLE.TIL10_B.cells","B.cells_Subgroup.1.Iteration.2","B.cells_Subgroup.3.Iteration.2","B.cells_Subgroup.5.Iteration.2","B.cells_Subgroup.1.Iteration.4","DeconRNASeq_LM22_B.naive.cells","B.naive.cells_Subgroup.1.Iteration.1","Epidish_LM22_B.memory.cells","DWLS_LM22_B.memory.cells","CBSX_LM22_B.memory.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_Macrophages.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_Macrophages.cells","CBSX_CBSX.HNSCC.scRNAseq_Macrophages.cells","CBSX_CBSX.Melanoma.scRNAseq_Macrophages.cells","DeconRNASeq_BPRNACan_Macrophages.M0","DeconRNASeq_BPRNACanProMet_Macrophages.M0","DeconRNASeq_LM22_Macrophages.M0","CBSX_LM22_Macrophages.M0","DeconRNASeq_LM22_Macrophages.M1","CBSX_LM22_Macrophages.M1","Macrophages.M1_Subgroup.1.Iteration.2","Macrophages.M1_Subgroup.2.Iteration.2","Macrophages.M1_Subgroup.3.Iteration.2","Quantiseq_Macrophages.M2","DeconRNASeq_BPRNACanProMet_Macrophages.M2","DeconRNASeq_CCLE.TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DeconRNASeq_LM22_Macrophages.M2","Macrophages.M2_Subgroup.1.Iteration.1","Macrophages.M2_Subgroup.2.Iteration.1","Macrophages.M2_Subgroup.4.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","DeconRNASeq_CCLE.TIL10_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","CBSX_CCLE.TIL10_Monocytes","CBSX_TIL10_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Quantiseq_Neutrophils","DeconRNASeq_BPRNACanProMet_Neutrophils","DeconRNASeq_LM22_Neutrophils","CBSX_TIL10_Neutrophils","Neutrophils_Subgroup.2.Iteration.1","Neutrophils_Subgroup.3.Iteration.1","Neutrophils_Subgroup.4.Iteration.1","Neutrophils_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan3DProMet_NK.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_TIL10_NK.cells","NK.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_NK.resting","Epidish_LM22_NK.resting","DWLS_LM22_NK.resting","CBSX_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_CD4.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_CD4.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","Epidish_CCLE.TIL10_CD4.cells","DWLS_BPRNACan_CD4.cells","DWLS_CCLE.TIL10_CD4.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","CBSX_CCLE.TIL10_CD4.cells","CBSX_TIL10_CD4.cells","CD4.cells_Subgroup.1.Iteration.1","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","DeconRNASeq_LM22_T.cells.CD4.memory.activated","CD4.memory.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_T.cells.CD4.memory.resting","CD4.memory.resting_Subgroup.1.Iteration.1","DeconRNASeq_LM22_CD4.naive","CD4.naive_Subgroup.1.Iteration.1","DeconRNASeq_BPRNACan_CD8.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_CD8.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","DWLS_LM22_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_CCLE.TIL10_CD8.cells","CBSX_LM22_CD8.cells","CBSX_TIL10_CD8.cells","DeconRNASeq_LM22_T.cells.regulatory","CBSX_CCLE.TIL10_T.cells.regulatory","CBSX_TIL10_T.cells.regulatory","T.cells.regulatory_Subgroup.2.Iteration.1","T.cells.regulatory_Subgroup.3.Iteration.1","T.cells.regulatory_Subgroup.1.Iteration.2","Quantiseq_T.cells.non.regulatory","DeconRNASeq_LM22_T.cells.helper","CBSX_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","DWLS_LM22_T.cells.gamma.delta","CBSX_LM22_T.cells.gamma.delta","DeconRNASeq_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.activated.cells","Dendritic.activated.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.resting.cells","Dendritic.resting.cells_Subgroup.1.Iteration.1","DeconRNASeq_BPRNACanProMet_Cancer","DWLS_BPRNACan_Cancer","DeconRNASeq_CBSX.Melanoma.scRNAseq_Cancer","Epidish_CBSX.Melanoma.scRNAseq_Cancer","CBSX_CBSX.Melanoma.scRNAseq_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.2.Iteration.1","Cancer_Subgroup.3.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_Endothelial","DeconRNASeq_CBSX.Melanoma.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.2.Iteration.1","DeconRNASeq_LM22_Eosinophils","DeconRNASeq_LM22_Plasma.cells","DWLS_LM22_Plasma.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","DeconRNASeq_CBSX.HNSCC.scRNAseq_Mast.cells","DeconRNASeq_LM22_Mast.activated.cells","Mast.activated.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Mast.resting.cells","Mast.resting.cells_Subgroup.1.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_CAF","DeconRNASeq_CBSX.Melanoma.scRNAseq_CAF","CBSX_CBSX.HNSCC.scRNAseq_CAF","CBSX_CBSX.Melanoma.scRNAseq_CAF"
"SAMc692536a795a",0.0367809448411761,0,0,0.0850102049936843,0.108536055549869,0.854477476300772,0.0682249418556143,0.201090091966034,0.122512304690822,0.00984132494041709,0,0.0712313710683618,0.0443529620174112,0.0757573675416975,0.0263858204550276,0.0796620490215358,0.0593628595921571,0.0545743060334912,0.123757995081318,0.0858847915444735,0.111478359407315,0.0739774969993304,0.0773324199411245,0.00721078675991429,0.268725979070562,0.0475628621053713,0.161242644598141,0.0185542705676412,0.00987028894178029,0.0644666264041829,0.098757417699408,0.286489026633542,0.0574642986053005,0,0.306743773633873,0,0,0,0,0,0.00626421481680643,0.0525494528650709,0.10045894973635,0.0120285938214669,0,0.00071232337479247,0.0555063991894663,0,0.18172863629217,0.114744745444765,0.101578429908888,0.162386590537434,0,0,0,0.0626354909489296,0,0,0,0,0.138770356933113,0.0635728210743287,0.00838652538249866,0.0740227293167426,0.0105370202736834,0.0551651860610929,0.0155703399813074,0,0,0,0.164397148383745,0,0,0.00234813716964941,0,0.0826517789180213,0.058280250778612,0.0225552931157167,0.0689232762846559,0.278544000698955,0.0415455086948017,0.0951585840962335,0.0568921718575248,0.085177987037274,0,0.033290992939109,0,0,0,0,0,0.0223659118467662,0.0566723607848195,0.416238070074467,0.0605893419545572,0.154908865038301,0.0946452867585973,0,0.0613026876694992,0.0676736115359295,0.0236060479489286,0,0,0.034406070168444,0.0152273295250862,0.165036589698484,0,0.0737146245157543,0.0367432071110645,0.0361445949598204,0.000634599327714866,0.415103258095881,0.966320418562905,0.0900595377819249,0,0,0.931002374610442,0.476047807025434,0.0665610218373025,0.0533842550628097,0.102135526789027,0.0109299570012682,0.00283616664001578,0,0.0176027192361746,0,0.124075193731548,0.117546735195528,0,0.00374826315361549,0.0717810739209126,0.0170667372881162,0.262573663863086,0.501370887401305,0.794414547399676,0.798083061130514
"SAM9a2cf3c06fb3",0.0406319650553071,0,0.00389577534680147,0.0823587671308467,0.0884158139186344,0.767955695539975,0.0462538583291316,0.0867354302123254,0.0368199997894239,0,0,0,0.0506774904494378,0.0897172008837361,0.0610430959600978,0.0705268066925594,0.064269938898165,0.0612845084762153,0.0132235132790667,0.0477658276786454,0.0392063825049961,0.0127758801884899,0.072884312094364,0.00181602130196585,0.0766756772625678,0.109682158102429,0.160529307548236,0.091212189499758,0.0233715543439648,0.116322040528158,0.0352939720538594,0.190028651488705,0.0775869270724716,0.00188303075070188,0.303877401430562,0.0145497232084301,0.00455193931172433,0.149668654285971,0.66389947660685,0.0581506805061383,0.0253360856791508,0.106295900055887,0.172159500193192,0.0204851237663643,0.00278996155703604,0.163575287063548,0.0983400337451883,0.0186430173853094,0.445589418927068,0.114870094403261,0.102954677826291,0.190565567483314,0.00633002985827151,0,0,0.0700634483507292,0,0,0,0,0.112394835958855,0.0179647817875731,0,0.0921677232962896,0.00892894947989223,0.0606089691558031,0.0358440171315094,0,0,0.00338323660118325,0.216345132882771,0.0452457259732721,0,0.0309791136129669,0,0.0898063508243515,0.046240093695795,0.019069594514676,0.134027270808351,0.375848028113903,0.0252888074606028,0.0166899422340879,0.0591897857730544,0.0805708840405304,0.0050756759760547,0.0994426843800764,0,0,0.00808221915928439,0,0.00372502336981031,0.0418629201576075,0.00962449329439812,0.0697454442448175,0.00949043469852152,0,0.102524599107566,0.0152684396343276,0,0.0376389875684621,0,0,0,0.0240483983686089,0,0,0,0.114094563561418,0.076348683565,0.0230898140840411,0,0.414548046643905,0.958478323919126,0.104000363185476,0,0,0.912735076156786,0.464693465698715,0.051888670470044,0.124456833066262,0.130216158651284,0.151488858654634,0.0346981400654397,0.0282502002294937,0.0784777624179526,0.00103616549033459,0.0969099382727337,0.111408612314739,0.0545907487464848,0.139659938307974,0.111866853784204,0,0.275598654105838,0.452860351352484,0.63867109484773,0.761311102416917
"SAM557dde1b9f3e",0.0338527453836446,0,0,0.0914951307940023,0.108015051320479,0.858081231967809,0.0999488923094243,0.0987793103890867,0,0.0320415836608952,0.0226688558852435,0.09031326090811,0.0316400022062264,0.0497067592937902,0.0214229774183415,0.0634073153144456,0.0213190630168802,0.0153506961062008,0.103863227620063,0.0414713214070146,0.0290043379662919,0.0062422447968644,0.103074000229609,0,0.132578859483003,0.0431731476165631,0.168612811077509,0.0137381368888903,0.173746726555968,0.031167781132136,0.0723803762524745,0.0332472780053649,0.067245834893647,0.00191548424683372,0.284817422758249,0,0,0.159368819621549,0,0.249395100242505,0.020125140334122,0.0551698444881145,0.0756951881920704,0.0187987353683813,0,0.0584467128217077,0.033207729940066,0,0.0269618216137048,0.11541083591671,0.10761820401129,0.16621594069428,0,0,0,0.0023077266213021,0,0,0,0.0018224385616464,0.127026532795575,0.0870172679676809,0,0.108387180185196,0.00816296090590793,0.053645327733423,0.0160629779790143,0,0.0127874260946009,0,0.0752755732513074,0,0,0.0190962146815102,0,0.0523380816894536,0.0739753921539274,0.0791773607934182,0.143795283290148,0.508750102425429,0.0464334855424772,0,0.0680464645733388,0.0658341201616516,0,0.0463313191818359,0,0,0.012727449008837,0.00977297805926117,0.00467911133669951,0,0.0924207155368096,0.288938230928371,0.10722137896441,0.38859540918057,0.104271245717425,0,0.0107330851043436,0,0,0,0,0.0191661179527111,0,0.198770217982955,0,0.118560410901245,0.0883737299249685,0.0370167549474113,0.0118556823908581,0.39241364723656,0.945362138448245,0.110091661475224,0,0,0.939905226887093,0.428182830335722,0.0792531507686006,0.0454139614010714,0.130646428620559,0.0502644367983633,0.00980947911288341,0.0354174706339903,0.0949542738133222,0.0253328326841543,0.110373385187293,0.0945384842707463,0,0,0.121343730517314,0.0433090455144974,0.253833972142593,0.405143571158432,0.741407454192495,0.815785719114143
"SAM23aa15d4a0b0",0.0279395723411648,0.00473642544836428,0,0.0992426728061979,0.121298456141295,0.831828639718351,0.0997210630311914,0.15279755060069,0.144942437603175,0,0,0,0.0450211382671869,0.0499277943145328,0.0489268591833478,0.103884546827592,0.0142809841555867,0.00219841949094783,0.0764168930067041,0.04389410590137,0.0377772955014518,0,0.112516124009855,0.0067084197156111,0.17486864134734,0.0391328795880232,0.171694232728469,0.0825250901193333,0.105665026105824,0.0375763291887208,0.030958533469893,0.20066438525549,0.123120744321981,0.00105213199305824,0.287534489122015,0.00481989954674228,0.0539838685686751,0,0.115769435401958,0,0.0139103828063603,0.0768735160686641,0.127319463427418,0.0166227419726353,0.02788060151961,0.09441784036744,0.0202884318842111,0,0.410594358428823,0.15497711407816,0.109312337699644,0.181162425193341,0,0,0.0199561374762818,0,0.0204276439454358,0.0504572642876979,0.0569639899124823,0.0516851952285575,0.12554329359995,0.0911704508783419,0,0.0532189089035646,0.00657606097304306,0.0515904633552408,0.030346944733465,0,0,0,0,0,0,0.00894872020383472,0,0.0871673994913335,0.0207357719815241,0.0614936060053994,0.0433431476815746,0.383228882677339,0.134883134875323,0.0803234606465542,0.0740700628257619,0.0681682940495197,0,0.00616923879562537,0,0,0.00047474864775782,0,0,0,0.0333330236827573,0.359237076318364,0.0212677461228166,0.12686865081636,0.11137912515253,0,0.0201501461337989,0,0,0,0,0.0315746462954683,0.0107355244084002,0,0,0.0697715167683853,0.0296702239599812,0.0437316033927737,0.00341557069388187,0.395685520909,0.953988397218499,0.121282744366666,0.00327140393015329,0.00101245259266994,0.94105145089806,0.615602239833098,0.0846714260649745,0.0546179805152123,0.132084459088036,0,0.00078343340451468,0.0191285760595193,0.0937500877389298,0.0662076576978867,0.0944824539285516,0.105265874899999,0.0589654994588776,0,0.0549234451995221,0.00914326686312106,0.216649787275635,0.382312453371133,0.699438214304486,0.76689531862735
"SAM468a9e1dc821",0.0158222339288886,0,0.00730082667752318,0.0713098174824029,0.0815363283573655,0.00145438209322757,0.0311457052800652,0.131459036400111,0.0319259869974024,0,0,0,0.0496144713889318,0.088913237920338,0.0445840938511886,0.0727427719051873,0.0116844980134318,0.00218749707705888,0.16847060631465,0.243330245707999,0.0501771862451813,0,0.0955718626785321,0.0181347248827209,0.0600005301565873,0.0149353335362295,0.265751466059525,0,0,0,0,0.0108102224636949,0.0605275742863565,0.437272379639772,0.654232944886786,0.438535313497286,0.872702589904023,0.245792170468955,0.824728090070815,0.205695662187435,0.00258164173286373,0.00403568913926075,0.110738219227486,0.0234067581405381,0.150173494342438,0.118522241670532,0.0800158623424953,0.3318876081854,0.444463909608674,0,0.0932575714017074,0.121873153335288,0,0,0.0133740058527671,0,0.0281744496221559,0.025253209474887,0.0149568497649157,0.0205104921682729,0.0295181229893718,0.0885532225427684,0.0123749690965982,0.0949447772973782,0.00768719620821358,0.0714493074037964,0.0469890960018908,0,0,0,0.0323526327985987,0,0,0,0,0.0444056043546942,0.00615435494140663,0,0,0.158050137800683,0.0135505817759395,0,0.0612239014283351,0.0899444633880676,0,0,0,0,0.00774617521809248,0,0.00137606511447134,0.0164041391018064,0.0267899680954473,0.0239513356314603,0.00333587249050323,0.00520971142186655,0.0691286364806837,0,0.0876991053196901,0,0.0126266347523884,0,0,0.0485025546658413,0,0,0.00482048471855294,0.0580127314975851,0.0548376063852107,0.0975057643326498,0.00195946137747549,0.381652443787492,0.47832131570156,0.118225251958386,0,0,0.955077114354637,0.454917188524009,0.487810866467774,0.0591591736713035,0.133615696520223,0,0,0.0102523968560601,0.0723302487849265,0.00993991645180357,0.121532430395261,0.125335512126393,0,0.0599900378748629,0.0934931479083577,0,0.173552980043047,0.40446583711859,0.130257354426754,0.857915659713995
"SAM81b71522417a",0.0136418257991099,0,0,0.107085399280385,0.101688252531169,0.0594538374700802,0.0413923902338876,0.100656076424313,0,0,0,0,0.0378655281841246,0.0996098281174304,0,0.0732581066021832,0.0194184304213244,0.00223772083060751,0.113520932996023,0,0.0732834452124745,0,0.127267425610418,0,0,0.00836810375697142,0.196335953438782,0.0350013833097016,0,0,0.00173492905270951,0.0120173747713934,0.22023573782492,0.00773664859146515,0.305360852675448,0.209141250836776,0.261457488581922,0.0500979537770133,0.658132595932906,0.106604963409215,0.000711050721518065,0.014486978078137,0.149234994482894,0.0372195268700713,0.0549634889686814,0.272582285891957,0.0366991928609647,0.0313234965429008,0.673904972774541,0.0754119328957402,0.127303508977234,0.180857349124462,0,0,0,0,0.0554362713891397,0,0.00052198493295273,0,0.144424083623428,0.526076932243058,0.0788882358851826,0.193332464852409,0,0.0707996772111235,0.0505422468314691,0,0,0,0.545210046565668,0,0,0.00997391472885465,0,0.00248621245556109,0.0262150088402727,0.0410022691265054,0,0.206639165050407,0.0424899571353882,0.29931096750695,0.0667065360243004,0.077093652404674,0,0,0,0,0.00305918818777653,0.108385717375051,0.0423806050552134,0.0216011407388741,0,0.026904513119924,0,0,0.0860648369303154,0.00442348402563489,0.0845115756248108,0,0,0.168903736878477,0,0.0529677153484407,0,0,0.0135847030440329,0.0392012740989642,0.0611473015465498,0.0554231578717677,0,0.318296683306214,0.990703329230919,0.160754469958345,0,0,0.965512863612078,0.655861823430899,0.485959716921985,0.0770260958654861,0.171594882192238,0,0,0.0342773496207832,0.136991418965326,0.0175229621732066,0.11525258096747,0.118607076500186,0,0.00936063379407123,0.12320708123397,0.038484591585475,0.118996706518147,0.290573011152491,0.293318679164004,0.916797043575572
"SAMb963dda93cfd",0.0201159108765135,0,0,0.0562574056160983,0.0925341727277917,0.190316946094269,0.0438073036955288,0.135904667053148,0,0,0,0,0.0535667905305578,0.0860215645818424,0.0354462908844959,0.135761815709977,0,0,0.175483183508169,0.217557032944267,0.0526763441436451,0.00217710647370699,0.0969178330494601,0.0233746729973556,0.130082522659881,0.0343903937642227,0.144775176480522,0.0425297866809267,0.0781879016198098,0.0459455877744084,0.0317551648176649,0.0411712795303752,0.173721168837797,0,0.363728570447368,0.0322138211582271,0.707936815748985,0.040694715579903,0.412732627280267,0.307405153190021,0.0351796962236826,0.0642950086003468,0.0801163473286301,0.00327779017410554,0.0103621722163126,0.100524540371614,0.0110924849107204,0.00554149395171143,0.122124400569446,0.117861552721687,0.0780557058510843,0.161360446682256,0,0.022208531963809,0,0,0,0.0194511378401471,0,0,0.105663114978664,0.0879964726191962,0,0,0.00525092999008962,0.0573776092298889,0.0251992305701618,0,0,0,0,0,0.0687925055393011,0.0039039488645335,0,0.0321154049775444,0.0451917302962638,0.048904641460035,0.0791282934870043,0.356914491254908,0.104368338343736,0,0.0456715136346166,0.0932677049689354,0,0,0,0.106982234465572,0.00370400315494592,0,0.0431426155192097,0,0.0156212758916009,0,0.00527215517726995,0.0704317211798775,0.0776156005857434,0,0,0.0203090467429208,0.0114457429741363,0,0,0.0427788593150901,0,0,0,0.101618314623103,0.0792222659227566,0.0294364890482984,0,0.524461663428452,0.939191226984036,0.0908567935152529,0,0,0.977150178715851,0.641927814997441,0.174261640783938,0.0554880106972719,0.104936062777641,0.00142489125611385,0.000670569990718227,0,0.0527910062434551,0.0111852010893792,0.122522453026376,0.126890576874584,0,0.0088075144449852,0.104917398938188,0.00536654813036623,0.229496699946818,0.488833827424033,0.680450922697067,0.832046598936781
"SAMbcbc7957c264",0.0272530433587168,0,0,0.098145814379189,0.134318754816697,0.62072978974044,0.0410398407040054,0.102470986231111,0,0,0,0,0.0346483070772007,0.100627624048262,0,0.0937477754383626,0.0188702072332176,0.00475450543532496,0.137245713159577,0,0.0559997306966084,0,0.124626535957693,0,0.0171175120127507,0.0250403621691454,0.195236580233546,0.0699203952325784,0.146983695243257,0,0.0336481755034515,0.281306707758071,0.0564477123105723,0.00315658968799148,0.290808193408246,0.0183208794082732,0.0966339806160406,0,0,0,0.00997581546420801,0.0779197191005592,0.0792697206035988,0.0292789731694354,0.0235805369526457,0.0928477073187181,0.0235144982396775,0,0.602605730267729,0.160038341299857,0.126057032555224,0.181134572825851,0,0.0327459125797055,0.0756950408139802,0,0.0472739449450726,0.0671169547895051,0.116590311999714,0.073226693680319,0.14078068108253,0.294880048865112,0,0,0.0153316024287598,0.077517104552085,0.050135358241621,0,0,0,0,0,0,0.00152587006433958,0,0.08906791252733,0.037798295241504,0.0305501088934045,0,0.531755779762423,0.0441625541332169,0.0389855255025419,0.0701168464195178,0.0705304174398597,0,0,0,0.190471257362986,0,0,0,0.0279474469331711,0.019387651714174,0.571309480517367,0.00697488585593665,0.0495997758013309,0.151716789125063,0,0.0879245454915248,0,0,0,0,0.0479790705530504,0,0.0734607373086644,0.030519923866525,0.0581857010790083,0.0660826306481841,0.0448646706889449,0.0575292188748842,0.323978825166039,0.983238834374547,0.145053165485892,0,0.0033211991642068,0.989315009369448,0.652520642845106,0.234126264331479,0.0729146918599463,0.156224150162972,0.045525429287285,0,0.0353508211515785,0.108734494346458,0.00405051432176948,0.100625603941693,0.115128263659151,0,0.0269253482902373,0.127358738089662,0.00443043629466846,0.15656320049245,0.330447387116131,0.549376778095924,0.773180090551369
"SAM7fb6987514a4",0.0547000522738444,0,0.00495903231652254,0.097188504937785,0.105887072906251,0.641366746687656,0.12737920283748,0.0224010098813589,0.0642183309769162,0,0,0,0.0530962741531469,0.0563900753196029,0.0546882515790898,0.116130285775216,0.012354012347592,0.00589275408285335,0.0422445641041191,0.0464759896197041,0.110507401090493,0.0876289394248375,0.115957907652744,0.0390942580580995,0.261719564984566,0.0443323317774618,0.170717379915991,0,0.0973010287082699,0.034422051871598,0.0755842341486063,0.180312001504148,0.0437827248128035,0,0.275962902142158,0,0.042848927825624,0,0,0,0.0115413998151508,0.0050672366839729,0.115967915825648,0.0176916741920974,0,0.0709710351478839,0.0539721972186814,0.00957994141978778,0.170499249014194,0.108682016624519,0.11675935918801,0.13017419960932,0,0,0.00821700571886041,0.0233236440464012,0,0,0,0,0.111441225425493,0.0167148644016129,0.0231332847846299,0.00604192994724344,0.029102594725647,0.0665303605861571,0.0392712262688251,0.0516666270332607,0,0.017651784022056,0.264897668704846,0.0676107112492872,0,0.0303443715751581,0.109429521589172,0.169372852771849,0.029761885542789,0.115823470176001,0.347596764700075,0.353819397105241,0.131346026737585,0.0328217767654991,0.100562329844991,0.0655059791986196,0.0621586733788659,0.0730313863971511,0,0.0515907755150972,0.0169214086656297,0,0.0311906763502211,0,0.0636834247845116,0.384398263027872,0.0826701730210281,0.223241129554913,0.0900491420473924,0.0459440161847392,0,0.0296246070925192,0.0305946568041578,0.101520825348244,0.0996916171134583,0.0104957176867028,0.0321871982461576,0.0245057309087668,0.0118110520564971,0.225165943700593,0.0306769556765552,0,0,0.353304721203105,0.851606393656764,0.0828132067564359,0,0,0.826707113414168,0.412366997045056,0.120901533154797,0.0295295870847385,0.102212799398728,0.00860709272416874,0.00102291389873022,0,0,0.00424404650727412,0.0838415618172101,0.0845720603105755,0.0465332461093843,0.0860672183578225,0,0,0.27553531324131,0.448839307483759,0.558818867470347,0.538472473716644
"SAM63405b04ab2d",0.0159876491313758,0,0,0.0419946913492267,0.0992555654527477,0.768492869827191,0.0647312861645547,0.0482949613727698,0.0764103221184482,0,0,0,0.0440732645203163,0.0381077501798427,0.0913478772640086,0.0720938023651684,0.0619440792963217,0.0702527376424273,0.14635374760923,0.12540053952656,0.103408004404234,0.0651353947568483,0.0488790955552671,0.0378366475347127,0.220739126237314,0.0228751537758115,0.136638839661711,0.00424002422866593,0.228545463939137,0.0705457507382604,0.137649088821992,0.330510521145448,0.119244161440589,0,0.284302456265378,0,0.044901240921694,0,0.297380305209411,0.00730322671745065,0.0128232113140523,0.0316076118310251,0.211825850785534,0.00981021297114451,0,0.107516105484491,0.0613220742168092,0.00874205711191793,0.275036774137575,0.207848531478016,0.078047962279384,0.170123630199014,0,0.143691266745155,0.0351097369262557,0.0181031203350457,0,0,0.0108800155324336,0.00237745458735844,0.136218861023709,0.0909244575705251,0,0,0.00836540693291872,0.0527246203734412,0.0179978901789652,0.00440269813254294,0,0.00637627830675182,0,0.00926231672191649,0,0.010459259529163,0,0.0646400173078044,0.0302092932269601,0.0311360653534587,0.133358049206365,0.347875029071748,0.114143945264198,0,0.0394410290566917,0.0946278327361238,0.0192468952975666,0.0982493604612261,0.0153929212342816,0.151614182400209,0.00163239912966575,0.00162599416215296,0,0,0.0349711713517431,0.126920868566984,0.00533137370353905,0.0174937300226037,0.0733885220906383,0,0,0,0,0,0,0.0445718753891242,0.146187386388119,0,0,0.119237132603116,0.0675193429320089,0.0554036102980655,0.00144140763085103,0.524422720661833,0.943933550451239,0.0916251067934413,0,0,0.961318206001991,0.394931695632169,0.0780108184247944,0.0578762485832875,0.099633169353136,0.030311408242748,0.00411833949550387,0,0.069386588023435,0.00285754401998481,0.126028575443003,0.127486459735833,0.0395572214383612,0.0310526555998238,0.036470368647472,0,0.187623741732559,0.487452836343569,0.656856419074815,0.857464466107028
