NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	T.cells.proliferative	Mast.cells
DES	1	1	1	1	1	1	98.3049596825143	1	1	1	1	1	1
DGAT2	1	1	1	1	1	15.1637468928917	1	1	1	1	1	1	1
DGKA	35.6419597802051	75.266210296436	23.4063109190224	71.1430237975042	19.6326537751999	30.7481446889684	9.95717152474222	16.9593249997936	13.61248701022	24.2342980289139	69.0589208780818	33.8051699941487	1
DGKH	1	16.9323961379777	10.0602892446347	1	1	1	38.3021892118772	38.4519638828851	1	1	21.2190384569359	1	1
DGKQ	1	1	1	1	18.7169578874786	1	1	1	1	1	1	1	1
DHCR24	1	1	1	1	1	1	1	1	1	1	1	1	1
DHFR	1	1	1	1	1	1	11.4250403596137	1	1	1	12.8332577990274	127.913099991105	1
DHRS13	16.8793140850596	20.5456849065669	1	18.318534093762	13.433414356781	1	1	1	1	18.9609184939022	1	12.5724612769938	1
DHRS3	21.5429873087493	1	29.5906166010821	49.4991308327313	23.9009424169678	1	1	88.3698277342669	55.9449490355947	1	1	1	1
DHRS9	1	1	13.5595763552719	1	1	1	1	1	1	94.1111728740028	1	1	164.186937792347
DHX34	1	1	22.4065238606711	1	1	1	1	1	1	1	1	1	19.9523098357927
DHX37	1	1	1	1	1	10.9508197935129	12.8228012006946	1	1	1	1	1	1
DIAPH3	1	1	1	1	1	1	1	1	1	1	1	39.4407369863341	1
DIO3OS	1	1	1	1	1	1	1	1	33.1668084900357	1	1	1	1
DIP2C	1	1	1	1	1	1	12.7008287093649	1	18.284352443785	1	1	1	46.7325896116168
DISP1	1	1	1	1	1	1	19.4163928279764	51.9247612229942	1	1	1	1	1
DKK3	19.1060966615239	1	1	1	1	1	327.08392126437	1	618.165872052827	1	1	1	1
DLC1	1	1	1	1	1	1	117.945457866728	272.051897570041	66.8145386167708	1	1	1	103.593073022292
DLEU2	16.2514401326339	21.2187492892225	17.5434475797986	12.4499423705387	1	12.2796923648881	1	15.1705945059446	1	1	24.8354556425274	98.2751471934117	1
DLGAP5	1	1	1	1	1	1	1	1	1	1	1	113.314197564973	1
DLL1	1	1	1	1	1	1	1	47.1429304173583	17.6997419458735	1	1	1	1
DLL4	1	1	1	1	1	1	1	121.416145898923	1	14.2810373377739	1	1	1
DMGDH	1	13.39554435861	1	1	1	1	1	1	1	1	12.1515533750592	1	1
DMKN	1	1	1	1	1	1	1	1	25.5318212880608	1	1	1	1
DMXL2	1	1	67.2432797045597	1	1	1	1	1	1	1	1	1	17.6268875144265
DNA2	1	1	1	1	1	1	1	1	1	1	1	22.3519721899039	1
DNAAF1	1	1	38.3930964008305	1	1	1	1	1	1	98.8672885478371	1	1	1
DNAH5	1	1	1	1	1	1	1	1	1	1	1	1	1
DNAJB13	1	1	1	1	1	1	1	1	1	1	1	1	1
DNAJC3-DT	1	1	1	1	1	1	1	1	1	19.0942575620914	1	1	1
DNAJC5B	1	1	16.7747660663334	1	1	11.8688310181829	1	1	1	1	1	1	1
DNALI1	1	1	1	1	1	1	19.1174195762387	1	19.7136533117109	1	1	1	1
DNASE1L3	1	1	1	1	1	1	1	250.752694912455	1	1	1	1	1
DNMT3A	1	20.4201694185691	14.6017372889438	1	1	1	15.8350085305349	17.4094812285543	1	1	14.5594774730879	12.9267232371466	1
DOCK4	1	1	36.4884153347461	1	1	1	1	84.3271398719314	41.8593304976756	1	1	1	1
DOCK5	1	1	26.7460304123055	1	1	1	1	1	1	1	1	1	14.9552844907348
DOCK6	1	1	1	1	1	1	36.3701807832873	119.628459741675	31.5199287158623	1	1	1	1
DOCK8	93.3663011008841	107.482400079618	82.5967665910353	94.01361932492	79.4082169159543	102.100143294114	1	1	1	65.3608852806943	76.5384151923314	117.569968101492	29.2649871722574
DOCK9	1	1	1	1	1	1	1	163.335915607669	1	1	1	1	1
DOK2	228.776439635553	268.610257855087	146.012691959211	203.649289774023	276.103661311969	35.8796447949033	1	20.2160255609021	1	13.9283931126695	161.068896432253	107.092096093198	22.6850068202318
DOK3	1	1	36.1395351494769	1	1	36.5992439543671	1	1	1	70.5303324608408	1	1	19.667697921791
DONSON	1	1	1	1	12.4607957058006	1	1	1	13.7696130426827	13.3152066826259	11.2332046953002	38.1750173436202	13.6548408079591
DOT1L	1	1	36.2150269071147	1	1	1	1	1	1	1	1	28.8199309888806	38.5710144957092
DPEP1	1	1	1	1	1	1	1	16.5294169179161	53.7844019616505	19.0940800998151	1	1	1
DPP4	1	1	1	43.1253570367286	1	1	1	1	9.86922757167806	1	1	15.8281577870754	41.6305780092582
DPT	1	1	1	1	1	1	1	1	170.072010703061	1	1	1	1
DPYSL2	1	1	55.6866939001831	1	1	1	102.484734168586	128.190897670682	162.415634445327	1	1	16.1102683413415	1
DPYSL3	1	1	1	1	1	1	27.6399232805443	145.801954673118	139.550106866257	1	1	1	1
DRAIC	1	1	1	1	1	1	1	1	1	1	32.8888312397548	13.1865378563454	1
DSC2	1	1	39.247493492706	1	1	1	1	1	1	1	1	1	1
DSCC1	1	1	1	1	1	1	1	1	1	1	1	32.5188414792275	1
DSG2	1	1	1	1	1	1	1	1	1	1	1	1	1
DSN1	1	1	1	1	1	1	1	17.2284426859909	17.4536881706735	20.6171731555944	1	35.5174800538806	1
DSP	1	1	1	1	1	1	1	1	1	1	1	1	1
DST	1	1	31.6151276428834	1	1	1	158.239920783547	75.3741349415538	295.040144312414	1	1	1	31.5698777259663
DTHD1	40.0327902763832	1	1	1	41.3942997008697	1	1	1	1	1	38.727828297316	28.4171804431706	1
DTL	1	1	1	1	1	1	1	1	1	1	1	53.0805666548551	1
DTX1	1	1	1	1	1	1	1	1	1	1	1	1	11.9842347125822
DTYMK	12.7306225109993	14.584857445532	14.8795672334372	13.0862267237722	27.8716041257845	15.4885065052583	13.4706348895992	22.5105279647772	23.8854755368238	13.4419870412155	12.5750160649355	182.698112714336	1
DUOX2	1	1	1	1	1	1	1	1	1	1	1	1	15.46895947814
DUS2	1	1	1	1	1	15.9798324613362	1	1	1	16.6947161589743	1	1	1
DUSP14	19.1893548167037	1	1	16.4873445373172	15.798419700267	1	64.6737386516525	1	29.4272836567616	1	1	12.9282735183946	598.099847486255
DUSP16	36.5974560020517	107.642768394371	13.3150580756541	45.0985219737111	1	1	9.99604938892652	25.7453375664931	14.4057582233539	1	57.2146359518383	44.2303207053049	1
DUSP18	1	16.9985445945451	12.5812035784915	1	1	11.6999611322745	1	1	1	1	11.2412477262309	18.1324523724402	36.612912684408
DUSP2	1402.00260492382	627.934137320157	613.903067176613	840.152060248949	1408.23049431673	247.114013650509	21.7039463648499	50.4198570398346	30.6057784981166	362.793156247002	733.20882394641	588.289887278949	63.2550174984061
DUSP4	610.395584122703	821.526341698209	152.645951876211	286.881253903459	14.1836137565052	142.90215526739	35.2027861161479	25.3421363560684	1	119.968098722526	1206.37866792831	661.60942771179	103.616573405924
DUSP6	18.6905907439394	1	79.6558850426033	16.0523132216211	14.4463442350238	1	32.9662281609922	556.603997117393	49.0053833981096	13.4612466179279	16.5573369031927	1	689.575333416406
DUSP7	1	1	1	1	1	1	16.0493970985507	37.6372108937598	1	1	1	1	1
DYRK2	10.838550270584	1	1	11.8871189330635	15.8951984320529	1	27.4877468933724	1	18.8406427605342	1	1	1	1
DYSF	1	1	1	1	1	1	1	104.56764124865	1	1	1	1	1
DZIP3	23.7819241754189	13.9727692516039	1	14.9581042633221	1	1	1	1	10.4991946387601	1	1	17.8014299190062	1
E2F1	1	1	1	1	1	1	1	1	1	1	1	31.7821932211733	1
E2F2	1	1	1	1	1	1	1	1	1	1	1	22.0703890813898	1
E2F5	1	1	1	1	1	13.7231692205123	1	1	1	51.1909267221314	1	1	1
E2F7	1	1	1	1	1	1	1	1	1	1	1	31.5113457992924	1
E2F8	1	1	1	1	1	1	1	1	1	1	1	35.6195347785233	1
EAF2	14.2223333495811	1	31.4020458254218	13.2397944538401	17.3447450315962	63.9209234492133	1	1	1	170.314802780125	1	32.6604077362275	14.7595104891673
EBF1	1	1	1	1	1	56.5391164473265	118.088936962671	14.4393344321827	14.0660938330758	1	1	1	1
EBI3	1	29.16330612661	33.283720179243	1	1	33.5488437125343	1	1	1	14.7912117518788	26.6787590663294	35.5657038915578	1
ECHDC3	1	1	1	1	1	1	11.8116019393352	1	9.77751150365699	1	1	1	1
ECM1	1	1	17.9601619842024	1	1	1	127.225037232412	1	96.3743119834878	1	1	1	1
ECM2	1	1	1	1	1	1	68.0603786528346	1	49.4849597436029	1	1	1	1
ECSCR	1	1	1	1	1	1	1	758.018622224763	1	1	1	1	1
ECT2	1	1	1	1	1	1	1	1	1	1	1	35.4667713307886	1
EDARADD	36.8011999952151	16.9136065338873	1	23.1360874728747	16.0208451491301	1	1	1	1	1	32.6581378247557	37.2245942065884	25.9842562712847
EDIL3	1	1	1	1	1	1	193.852653218276	43.0641004684386	104.056998910002	1	1	1	53.2202597999095
EDN1	1	1	1	1	1	1	1	443.924164808744	1	1	1	1	1
EDNRA	1	1	1	1	1	1	250.274708315378	1	106.712812692076	1	1	1	1
EDNRB	1	1	1	1	1	1	109.595300312768	79.8085486737425	21.5671813278663	1	1	1	12.4118718742171
EFCAB11	1	1	1	1	1	1	1	1	1	1	1	22.7162939025669	1
EFCC1	1	1	1	1	1	1	1	55.1181739317986	25.3391302384264	1	1	1	1
EFEMP1	1	1	1	1	1	1	117.771667176011	1	294.745387624228	1	1	1	1
EFEMP2	1	1	1	1	1	1	188.874411141827	70.8894426814512	310.139805766582	1	1	1	1
EFHC1	1	1	1	1	1	26.5800817542393	30.6100474543621	15.9954165259642	25.8185649921546	30.0954420769051	1	1	1
EFHD1	1	1	1	1	1	1	154.884063332389	1	1	1	1	1	1
EFNA1	1	1	1	1	1	1	24.3059152295958	198.513081332473	10.2462552513319	1	1	1	1
EFNA4	1	1	1	1	1	12.9198465997029	1	1	11.2263117565697	1	1	1	1
EFNB1	1	1	11.4880652723132	1	1	1	14.8316796329616	119.713605914479	29.038936752233	1	1	1	1
EFNB2	1	1	1	1	1	1	1	283.729944554711	1	1	1	1	1
EGFL6	1	1	1	1	1	1	630.259376275121	1	34.981781663953	1	1	1	1
EGFL7	1	1	1	1	1	1	24.3198819401581	1972.01364055407	32.9307831154345	1	1	1	41.9052367479041
EGFLAM	1	1	1	1	1	1	59.614081842528	1	1	1	1	1	1
EGFR	1	1	1	1	1	1	13.826857937424	16.0145671929895	22.718642737497	1	1	1	1
EGLN3	1	1	15.4214742262501	1	1	1	1	49.3199967137743	36.7745591830737	1	1	1	1
EGOT	1	1	1	1	1	1	1	1	1	1	25.7650823643811	1	1
EGR2	12.4580749298888	1	33.3355274813846	1	1	1	15.9691371048962	1	40.522898987762	1	1	15.2102877864485	1
EHD2	1	1	1	1	1	1	266.962147276804	107.525301504517	73.9124960445404	1	1	1	1
EHD3	1	1	1	1	1	16.6416943894839	35.6460552626725	12.2267965465603	1	1	1	1	1
EHF	1	1	1	1	1	1	1	1	1	1	1	1	1
EID3	1	16.7599206974134	1	14.3388389458448	1	1	15.0250106280738	1	1	1	13.5352722563874	15.1873115721287	1
EIF2AK4	1	13.7436278120291	49.6857044240335	1	10.3031380186934	24.1047211393337	26.552288621869	39.2681031629246	20.3164253529563	222.104069005619	16.3824482299693	36.3467676013146	24.2792045929352
ELF3	1	1	1	1	1	1	1	1	1	1	1	1	1
ELF5	1	1	1	1	1	1	1	1	1	1	1	1	1
ELFN1-AS1	1	1	1	1	1	1	1	1	1	15.6312651944696	1	1	1
ELMO3	1	1	1	1	1	1	1	1	1	1	1	1	1
ELN	1	1	1	1	1	1	38.9391135987699	52.3219164548864	496.388078830073	1	1	1	1
ELOA-AS1	1	1	1	1	1	1	1	1	9.30321209090584	17.754203483893	1	1	1
ELOVL6	1	1	1	1	15.1624291728889	1	1	1	1	1	12.0632394010274	1	16.833756241465
ELOVL7	1	1	1	1	1	1	1	1	1	1	1	1	36.7521860709574
EMB	174.069596702163	105.916775485122	43.5471902301979	183.649228600299	162.318580008292	77.3200172233438	1	1	1	44.3238117282328	167.611940450181	124.250164568786	1
EMCN	1	1	1	1	1	1	1	626.752311280817	1	1	1	1	1
EMILIN1	1	1	1	1	1	1	161.274856957961	1	488.516559866265	1	1	1	1
EMILIN2	1	1	105.923540429984	1	1	11.9645269511876	1	1	1	1	1	1	24.859891448616
EML1	1	1	1	1	1	1	12.1463623371362	45.8763714591126	1	1	1	1	1
EMP1	1	1	62.5946686834818	21.1192513219944	1	1	333.790047236523	566.063848490915	260.41879852766	1	1	1	23.4633757457495
EMP2	1	1	22.5587157984039	1	1	1	229.274619636717	538.445286730819	249.773820875795	1	1	1	1
ENAH	1	1	1	1	1	1	118.987220476936	60.0047716915009	96.59994477336	1	1	1	1
ENC1	37.1258923336525	1	1	1	78.6763435839673	1	23.286638200413	34.0005572077141	44.6833035946544	28.2334135321254	1	13.8835934044427	1
ENG	1	1	123.584803878418	1	13.7445062524102	1	261.03936310428	1479.34404896456	236.170274503864	1	11.7029242511554	1	23.1067179695501
ENPEP	1	1	1	1	1	1	56.0141524060638	1	30.8396538490366	1	1	1	1
ENPP2	1	1	33.6798815300789	1	1	1	18.5615770091009	163.078926239119	33.781111082765	1	1	1	1
ENPP3	1	1	1	1	1	1	1	1	1	1	1	1	187.208314311974
ENPP5	1	1	1	1	1	1	14.1011509601524	1	9.50335187681243	1	1	1	1
ENTHD1	1	1	1	1	1	1	1	1	1	1	1	1	12.4240318200668
EOMES	45.5772241938743	1	1	1	68.8387357079967	1	1	1	1	1	1	30.6289280290799	1
EPAS1	12.246180284039	18.6367259208175	27.3451318492228	1	1	1	280.340085674366	1822.46683562524	148.185596548617	1	22.442299293938	11.948585735571	37.4605172499346
EPB41L1	1	1	1	1	1	1	44.5561852521832	1	19.0351732797567	1	1	1	41.1998222830438
EPB41L3	1	1	91.8696361707763	1	1	1	1	1	19.9748189722929	1	1	1	1
EPB41L4A	1	1	1	1	1	1	1	44.6511870395115	1	1	1	1	1
EPB41L5	1	1	1	1	9.9887019575757	1	10.061250016683	1	10.8724237567487	1	1	1	1
EPCAM	1	1	1	1	1	1	1	1	1	1	1	1	1
EPDR1	1	1	1	1	1	1	14.7133033779477	1	28.1389212793354	1	1	1	1
EPG5	1	1	14.9817429971245	12.4745254201982	22.600658884148	1	1	1	11.7394625516574	1	1	1	37.8156278832535
EPHA1	16.2139083394967	1	1	16.2152146335262	1	1	1	1	1	1	1	1	1
EPHA1-AS1	12.3923704042917	1	1	1	1	1	1	1	1	1	1	1	1
EPHA4	14.1846006841375	1	1	18.467110875416	1	12.2008000582719	1	20.8812665629854	1	1	1	1	1
EPHB4	1	1	1	1	1	1	1	164.020536360617	10.0305966022419	1	1	1	1
EPHB6	1	13.7204465115024	1	11.4102379007719	1	14.4977361646057	1	1	10.9171064307344	1	17.8390760654064	14.0683641795653	1
EPHX1	1	1	30.9269190623996	1	1	1	157.809307984872	210.842719983725	262.154035980957	15.5169107938581	1	1	1
EPHX2	1	48.6860669624075	1	13.2200535403109	1	1	16.9595163680172	16.665194515251	16.5955460910827	1	17.9786434696894	1	1
EPHX3	1	1	1	1	1	1	1	1	1	1	1	1	1
EPS8L1	1	1	1	1	1	1	1	1	1	1	1	1	1
EPS8L2	20.0875202977994	17.3086680397397	1	17.080340152483	1	11.7450821199138	1	1	1	27.0108893740948	29.4660205862321	16.5631569816948	1
ERBB2	1	1	1	1	14.1390062382688	1	18.7054868067365	1	24.1330044380459	1	1	1	1
ERBB3	1	1	1	1	1	1	1	1	1	1	1	1	1
EREG	1	1	321.763468412437	1	1	1	1	1	1	1	1	1	1
ERG	1	1	1	1	1	1	1	114.274878503421	17.7172609231401	1	1	1	16.784427965625
ESAM	1	1	1	1	1	1	228.144929010504	989.804920753749	1	1	1	1	1
ESCO2	1	1	1	1	1	1	1	1	1	1	1	66.9414787121725	1
ESM1	1	1	1	1	1	1	1	62.3310939802207	1	1	1	1	1
ESPL1	1	1	1	1	1	1	1	1	1	1	1	41.3442010096647	1
ESR1	1	1	1	1	1	1	1	1	1	15.1366374765236	1	1	1
ESR2	1	1	1	1	1	1	1	1	1	18.3671593285765	1	1	1
ESRP2	1	1	1	1	1	1	1	1	1	1	1	1	1
ETS2	20.7487235895068	1	252.48600864934	16.6530957768084	1	1	119.201296120458	414.199770848667	113.152916209141	1	1	12.6879176425697	65.1484591933341
ETV1	1	1	1	1	1	1	33.0930602292844	1	108.315278233569	1	1	18.9824219341669	1
ETV7	1	53.4784453660632	1	1	1	14.9195622403881	1	10.2292027021144	1	37.4389611094247	81.4714463308815	28.8363013210775	1
EVA1A	1	1	1	1	1	1	1	1	14.0506693871988	1	1	1	1
EVI2A	153.784835091966	143.156424090435	67.9348171047216	130.587970405368	51.6988675497609	48.6958384197066	1	1	11.4619355676478	51.18512156594	141.464657096186	110.482302768893	52.6275238258338
EVPL	1	1	1	1	1	1	1	1	1	1	1	1	14.4286591155381
EXO1	1	1	1	1	1	1	1	1	1	1	1	26.2373558380058	1
EXO5	1	1	1	1	1	1	1	1	1	1	1	12.9888585889373	1
EXOC3L1	1	1	1	1	1	1	1	77.5523340780144	1	1	1	1	1
EXOC3L2	1	1	1	1	1	1	1	65.6224897660692	1	1	1	1	1
EXPH5	1	1	1	1	1	1	1	1	1	1	1	1	1
EZH2	15.7386386502977	24.3211642520796	24.8902796492399	1	1	1	1	1	1	1	15.4632678290908	137.453718745424	11.8946140359106
F10	1	1	1	1	1	1	81.7486744904218	1	72.6818129961955	1	1	1	1
F13A1	1	1	113.938930868636	1	1	1	1	1	1	1	1	1	1
F2R	73.9890536152284	1	1	46.0217270025982	83.5962192595593	1	50.9285083663401	23.6783996507717	91.1505318875915	16.4546901053967	41.4764907275918	63.1781553136171	1
F2RL3	1	1	1	1	1	1	1	137.88427888122	1	1	1	1	1
F3	1	1	1	1	1	1	43.5987764133753	1	31.739129487765	1	1	1	1
F5	1	61.004778737381	1	1	1	1	1	1	1	1	20.9647475895283	1	1
F8	1	1	1	1	1	1	1	191.907081015357	1	1	1	1	1
F8A3	1	1	1	1	15.7789497827295	1	1	1	1	1	1	1	1
FAAH	1	1	1	1	1	1	1	1	1	1	1	1	1
FAAH2	1	138.840946797794	1	43.3715354990719	1	15.3360229773248	1	1	1	26.8728508260554	112.45968215257	1	1
FABP3	1	1	31.685678950363	1	1	1	1	1	1	1	1	1	1
FADS2	1	1	1	1	1	1	35.6349130194186	1	54.3597525462564	1	1	1	11.2574269716797
FADS3	1	1	15.1681830666331	1	13.6304739580691	46.0724512872186	69.8385524957515	12.4710159545442	26.0715076411453	19.5800562855151	1	1	16.0791854455511
FAIM2	1	1	1	1	1	1	1	1	1	1	16.5717361906286	1	28.7452445187751
FAM102A	83.5250727212116	72.6273092923475	1	105.157185974813	1	131.528249574336	10.1763467071098	1	15.0858504990273	32.5700717793998	37.0403827029532	67.4876228804383	120.580875690865
FAM107A	1	1	1	1	1	1	1	343.484925864284	1	1	1	1	1
FAM110D	1	1	1	1	1	1	1	77.5941529674504	1	1	1	1	1
FAM111B	1	1	1	1	1	1	1	1	1	1	1	68.0116030416866	1
FAM117B	1	1	1	1	1	18.1040392680092	1	1	1	1	1	1	1
FAM122A	1	1	1	1	21.4772570375231	1	1	1	1	1	1	1	1
FAM13C	1	1	1	1	1	1	102.569193698202	24.4390049368425	31.0792527871768	1	1	1	1
FAM162B	1	1	1	1	1	1	346.196518524324	1	38.3842062717404	1	1	1	1
FAM167B	1	1	1	1	1	1	1	197.76548284118	1	1	1	1	1
FAM171A1	1	1	1	1	1	1	1	59.5293391575294	1	1	1	1	11.1840899168867
FAM174B	1	16.1720583432515	1	1	1	1	1	1	1	1	14.2388904289593	1	16.8643885026894
FAM184A	1	48.5051457405069	1	1	1	1	1	1	11.424342795434	1	27.9293040105465	17.254034393471	1
FAM20A	1	1	39.9132377181821	1	1	1	1	1	41.2963188408951	1	1	1	1
FAM20C	1	1	26.9850785812391	1	1	1	52.2639100476055	1	52.5734954649857	1	1	1	1
FAM214B	1	1	23.8383466451317	1	14.1307357618758	1	1	26.2845495350339	1	1	1	1	39.285342475525
FAM219A	1	1	1	1	1	1	14.6618796472782	51.4198618534844	1	1	1	1	1
FAM220A	1	1	1	1	12.2717355639692	1	1	1	1	1	1	1	1
FAM241B	1	12.353670924455	1	1	1	1	1	1	1	1	1	1	1
FAM24B	1	1	1	1	1	11.7923730554926	1	1	1	1	15.1799255944181	25.7126299856796	17.9723566698205
FAM27C	1	1	1	1	1	1	26.2447441736513	1	1	25.046881949543	1	1	1
FAM30A	1	1	1	1	1	89.5188997011161	1	1	1	235.542102093976	1	17.7487420329268	23.4909045488575
FAM3B	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM49A	1	1	108.727096375611	1	29.9356764569248	123.07673151065	23.0935494237545	1	19.9787741777744	69.0038971994187	1	25.6471185742297	26.3847915826182
FAM53B	22.4608406513339	42.1309123883079	13.4426582041983	12.9668651168435	35.9007614183785	18.8740026884181	1	12.4775647190607	1	1	40.8756813457971	30.5996751194158	1
FAM72B	1	1	1	1	1	1	1	1	1	1	1	17.2898927295477	1
FAM83D	11.5280284212612	1	1	1	1	1	1	1	1	1	1	25.0455449085379	1
FAM92A	1	1	1	1	1	1	26.7332877758101	1	89.0681820015495	1	1	1	1
FAM92B	1	1	1	1	1	1	1	1	1	64.2434380006488	1	1	1
FANCA	11.19219894868	1	1	1	12.5287875060448	1	1	1	1	13.6693487930314	1	37.2897999085251	1
FANCB	1	1	1	1	1	1	1	1	1	1	1	28.1296471833529	1
FANCD2	1	1	1	1	1	1	1	1	1	1	1	43.4085381293014	1
FANCG	1	1	1	1	1	1	1	1	1	1	1	33.6838256493264	1
FANCI	1	1	1	1	1	1	1	1	1	1	1	98.1824042082534	1
FANK1	1	36.3550086842625	1	1	1	1	1	1	1	1	1	1	1
FAP	1	1	1	1	1	1	22.8960095803573	1	137.799814483547	1	1	1	1
FARP2	1	1	10.690541839978	1	1	35.0547990871762	19.3555523008222	1	16.0726066574266	23.13370388041	1	19.6989406115175	17.3453712967668
FASLG	44.8399919377587	1	1	1	15.528752262762	1	1	1	1	1	1	29.2840789361154	1
FASTKD3	1	11.1350915865562	1	1	1	1	1	1	1	1	1	1	10.7497872385856
FAT1	1	1	1	1	1	1	60.7949489814043	1	18.1026559059812	1	1	1	17.3243009281383
FBF1	1	1	1	1	10.4917537754354	1	1	1	1	1	11.4378003048514	1	1
FBLIM1	1	1	1	1	1	1	205.709940101496	19.9430453478849	90.1711666509577	1	1	1	1
FBLN1	1	1	1	1	1	1	42.0600033451965	1	884.038959158004	1	1	1	1
FBLN2	1	1	1	1	1	1	1	1	347.523703132755	1	1	1	1
FBLN5	1	1	1	14.1795443557449	1	1	16.8868348229607	1	520.530752171486	1	1	1	1
FBLN7	1	94.4781174636098	1	58.0321853781748	1	1	1	1	15.7267991583623	1	112.232487793001	1	1
FBN1	1	1	1	1	1	1	48.3068627909603	1	188.56923205152	1	1	1	1
FBP1	1	1	324.670369340159	1	1	1	1	1	77.2823387356331	21.0329764559144	1	1	43.4867406850416
FBRSL1	1	1	17.4408668258627	1	1	1	1	14.5040933175005	13.7108385459297	1	1	1	26.6765975039232
FBXL17	1	1	1	1	12.7671465871788	1	1	1	1	1	1	1	1
FBXO10	1	1	1	1	1	22.3074540082879	1	1	1	25.1069699538214	17.0092445695936	1	1
FBXO16	1	1	1	1	1	1	1	1	1	21.6351992631564	1	1	1
FBXO2	1	1	1	1	1	1	1	1	1	1	1	1	1
FBXO32	37.5778508841152	21.2525661953704	1	36.6549172863123	51.9934220737683	1	106.085496449262	1	75.1616090268231	35.0603924045382	79.5936398022286	1	1
FBXO5	1	1	1	1	1	1	1	1	1	1	1	92.4321748904268	1
FCAR	1	1	16.5527204352298	1	1	1	1	1	1	1	1	1	1
FCER1A	1	1	149.18531174805	1	1	1	1	1	1	1	1	1	341.941299786611
FCER1G	1	1	1784.7168598497	1	1	1	1	1	1	1	1	1	1206.92854550398
FCER2	1	1	1	1	1	40.8059359791394	1	1	1	1	1	1	1
FCGBP	1	1	50.7973273546663	1	1	1	1	1	1	1	1	1	1
FCGR1A	1	1	125.734191338031	1	1	1	1	1	1	1	1	1	1
FCGR1B	1	1	31.9700791752253	1	1	1	1	1	1	1	1	1	1
FCGR2A	1	1	384.729159184721	1	1	1	14.951422510709	1	1	1	1	1	1
FCGR2B	1	1	263.74517225195	1	1	80.96485112325	1	1	1	140.804599354854	1	14.6183396688257	1
FCGR3A	1	1	238.349624496829	1	665.834196948281	1	1	1	1	1	1	1	1
FCMR	66.4004056441598	176.67477597126	17.7589298662688	86.9104419834077	103.209761145407	191.188157088494	22.9528911287322	1	1	1	58.7428977191687	30.6722925549928	1
FCN1	1	1	219.272608455514	1	1	1	1	1	1	1	1	1	1
FCN3	1	1	1	1	1	1	1	767.101628296111	1	1	1	1	1
FCRL1	1	1	1	1	1	59.5715805099373	1	1	1	1	1	1	1
FCRL2	1	1	1	1	1	32.4874273451082	1	1	1	104.803919939261	1	1	1
FCRL3	1	33.3566634090042	1	1	37.5219754672947	22.1598795773882	1	1	1	1	1	1	1
FCRL5	1	1	1	1	1	35.7827470637931	1	1	1	338.301909761008	1	17.2509702363289	1
FCRL6	24.4644282302244	1	1	1	315.986565581052	1	1	1	1	1	1	1	1
FCRLA	1	1	1	1	1	167.731692295484	1	1	1	118.506518737588	1	20.1788906351565	1
FCRLB	1	1	1	1	1	1	1	1	1	27.1045034648257	1	1	1
FEN1	1	1	1	1	10.8317949879959	1	1	1	1	1	10.9107604919647	109.24330117955	12.4509982012635
FENDRR	1	1	1	1	1	1	1	124.599187668915	1	1	1	1	1
FER	1	1	1	1	1	1	26.3752462123143	18.8010654708904	17.2223605287799	1	1	1	91.5296549031559
FERMT2	1	1	1	1	1	1	151.921595822523	98.9613428298916	69.400558762925	1	1	1	93.6660712697035
FEZ1	1	1	1	1	45.8984057421115	1	69.1432998360565	16.8577856130482	90.7980250310212	1	1	1	1
FGD2	1	1	33.2927000142854	1	1	61.117687790782	1	1	1	26.543831192784	1	12.3400355445605	1
FGD4	1	1	51.9626083012484	1	1	1	52.3430740727237	26.1142483228894	15.0488764257366	35.2581796735903	1	1	1
FGD5	1	1	1	1	1	1	1	100.746946784705	1	1	1	1	1
FGD6	1	1	1	1	1	1	1	18.6318633682094	1	1	1	1	1
FGF14	1	1	1	1	1	1	1	1	34.534358180453	1	1	1	1
FGF7	1	1	1	1	1	1	14.9062141348662	1	340.146273154355	1	1	1	1
FGF9	1	1	1	1	1	13.9917748204093	1	1	1	1	1	1	1
FGFBP2	1	1	1	1	927.622425949937	1	1	1	1	1	1	1	1
FGFR1	1	1	10.4604049629698	1	1	1	39.693907138135	63.0599316803303	104.673438868574	1	1	1	8.85206754569424
FGFR4	1	1	1	1	1	1	1	1	179.265977524095	1	1	1	1
FGFRL1	1	1	1	1	1	1	1	1	1	1	1	1	1
FGGY	1	1	10.051016923997	1	1	11.8750818451885	1	1	10.6786168129088	1	1	12.2184858393155	12.8825758136338
FGL2	1	16.0006110372548	185.069241361611	1	64.6585605786959	1	1	1	1	24.6903605169718	23.8413148529223	17.6901154893472	13.0355359593786
FGR	1	1	162.833913703031	1	133.063861192273	1	1	30.6423832160965	1	1	1	1	20.3748346805054
FHL1	1	1	1	24.8011759224949	1	1	310.943704957326	82.8539758418995	843.111265812206	1	18.0583199428417	1	19.8696421763782
FHL2	1	1	1	1	1	1	165.213856754468	1	240.856040143536	1	1	1	1
FHL3	1	24.3953388736892	42.063185957317	1	20.4585661439633	1	120.636118218761	14.4611550495092	59.5035050260707	1	18.4849446704832	19.3464416926265	114.033359031715
